query,term,rmn,nidf,qacf2,qacfn2,qacfs2,cacf2,cacf2s,scacfs,ccfq,ccfc
69,salt,0.018821387917782144,0.20503486826511994,0.3322910913202496,0.12109944754051553,0.13673005251778234,0.039556514416205585,0.1441580822381719,0.1479826653815643,0.17296615645093172,0.16658992948204943
69,treaty,0.06499702467250665,0.17123505505716774,0.6596700460472438,0.24040872663166543,0.17032822184028426,0.4608545140740853,0.2025806026487767,0.19263946327838655,0.14872034400538076,0.16600140498137858
69,to,0.24263445243625037,0.03224085016592851,0.3911750803016015,0.14255900128988494,0.1427731845017231,-0.15982643936852253,0.1165091147698378,0.10953986037236815,0.10719582963992086,0.10189380369845535
69,revive,0.011213738352626932,0.23987200928421587,0.3145521603818044,0.11463470986707985,0.13490954574218017,0.03072321876518715,0.1429331455048297,0.15359176724759296,0.14600682030053563,0.17043023915529887
69,attempts,0.010071088516200238,0.17933054092155049,0.2946751211658648,0.10739076463151055,0.1328696096999747,-0.004720819380149412,0.13801802593706117,0.13638882566527835,0.16203825729337704,0.14920037355672586
70,surrogate,0.6941421548559709,0.4715883436024805,0.3081078973508685,0.5007888830997529,0.5001855873664078,0.11546377641343908,0.5400801976380489,0.5278660525292087,0.4919794305050129,0.5002349039048811
70,motherhood,0.30585784514402914,0.5284116563975195,0.307137184456381,0.4992111169002473,0.4998144126335921,-0.05009685259039452,0.4599198023619511,0.47213394747079135,0.5080205694949871,0.4997650960951188
71,border,0.7246392660383665,0.2992120398752604,0.5679166857785825,0.5582636052273214,0.5196437967783942,0.3512266018048353,0.5409333778843283,0.5202674419303214,0.4735495709318177,0.4732482370643625
71,incursions,0.27536073396163346,0.7007879601247397,0.44937457315514356,0.44173639477267856,0.4803562032216057,0.14672722587295686,0.4590666221156718,0.4797325580696786,0.5264504290681822,0.5267517629356375
72,the,0.5485375641353495,0.03215082425549786,0.3634727890817922,0.1725501206390988,0.16819548845593232,-0.1554095766836357,0.1467448167464876,0.13626417277778696,0.12273473744277089,0.11419533619215443
72,s,0.07504065738113476,0.11486513257444952,0.2942859910674556,0.1397053226167624,0.15966073266182518,0.0592441372199547,0.18404019571497066,0.18396027143194082,0.19017063018262492,0.15291557057510938
72,in,0.2308805511743431,0.032555642852797745,0.3579088770495288,0.1699087848328678,0.1675091345297769,-0.17385221710104856,0.1435404684450377,0.13479101061103335,0.12628299409769037,0.11457440243534177
72,u,0.12777615482209528,0.24551132541954881,0.3646856585540465,0.17312590177057124,0.16834510579699896,0.044114172191121605,0.18141141390044463,0.18243819626784194,0.20109682431234716,0.2119370830371029
72,shifts,0.005948602554004914,0.25547445880089537,0.3793989875329675,0.18011070714411537,0.17016011492240218,0.003307280307860367,0.17432135023634382,0.1812738858402487,0.17460426694560377,0.19554104272102912
72,demographic,0.011816469933072508,0.31944261609681074,0.3467242829695278,0.1645991629965844,0.16612942363306443,-0.021899499142250384,0.16994175495671549,0.18127246307114822,0.18511054701896298,0.2108365650392624
73,across,0.12044332233383677,0.11766418388041838,0.34673709276597914,0.1845464003167804,0.19577907311743345,0.0585928687508911,0.2077308027045885,0.20780215902840468,0.2126518628719084,0.1698500954220098
73,shifts,0.07532908852545288,0.24458992906704455,0.3736170653950603,0.1988529233072657,0.19968669261867933,0.003307280307860367,0.19688194852817814,0.20067788457562036,0.1900794989006842,0.21826922502156437
73,national,0.4284776480906679,0.07059564747874496,0.3787919448769423,0.20160718698536328,0.20043897984229508,-0.014785090293111643,0.19333162925179426,0.18103079732895086,0.19784113481676707,0.1444897871420839
73,boundaries,0.18519231825214302,0.26131752667233227,0.42952245630498,0.22860785540416545,0.20781382127163145,0.0707685456145015,0.21012007170782096,0.2098128495571778,0.19125202705580255,0.23204831155789124
73,demographic,0.19055762279789953,0.30583271290145986,0.3501927577609898,0.18638563398642516,0.1962814331499607,-0.021899499142250384,0.19193554780761818,0.20067630950984627,0.20817547635483782,0.23534258085645057
74,conflicting,0.3127298565518015,0.6841015816383371,0.3706058678917774,0.4873120648526078,0.4965045209923556,-0.01366518188911657,0.49302576859586233,0.519964932829153,0.41891562118182485,0.5691886248497581
74,policy,0.6872701434481985,0.315898418361663,0.3899044798334953,0.5126879351473922,0.5034954790076445,0.014239758183506916,0.5069742314041377,0.480035067170847,0.5810843788181751,0.4308113751502419
75,automation,1.0,1.0,0.32760824359646074,1.0,1.0,-0.004057993436489188,1.0,1.0,1.0,1.0
76,s,0.3389741442968695,0.1248188736143424,0.2920501816335938,0.1724017125400438,0.19301587990643487,0.0592441372199547,0.20778371234207396,0.20500413526455472,0.1956279438769867,0.17504853572318316
76,constitution,0.03247548842893957,0.1922506375099722,0.3890012343050949,0.2296334095711274,0.20749913528246455,0.07422132110921029,0.2107216704195263,0.21440772398647395,0.21199124305328787,0.21022627530774574
76,original,0.058231124978740174,0.1861384417695952,0.30392162893336344,0.17940961040664022,0.19478932329036816,-0.045082459286495936,0.1873187725265774,0.18804963369027167,0.20750834473998475,0.17752112139784168
76,u,0.5481851830069432,0.26678632942481684,0.36463479188620146,0.21524952397301486,0.2038590983933974,0.044114172191121605,0.20481578437265635,0.20330794455775208,0.19947822418590372,0.24261280856853648
76,intent,0.022134059288507476,0.23000571768127334,0.34440191135117565,0.20330574350917377,0.20083656312733505,-0.03467633975243233,0.18936006033916605,0.1892305625009475,0.18539424414383707,0.19459125900269303
77,poaching,1.0,1.0,0.3198948332424246,1.0,1.0,0.08166938572847175,1.0,1.0,1.0,1.0
78,greenpeace,1.0,1.0,0.45072147029557885,1.0,1.0,0.06596780932931809,1.0,1.0,1.0,1.0
79,political,0.2157660678520026,0.11235712537131669,0.35443465606129604,0.22688853527467692,0.2435090516893439,-0.005949149849956594,0.23678276464293607,0.23053985389392748,0.2175862392743705,0.20435082560063605
79,frg,0.011000548383491009,0.5695206697315341,0.32201902988518316,0.20613792915494747,0.23768116006331605,-0.0058563664678524885,0.23680486563075198,0.23958672251235547,0.32234670841443475,0.3117857739291753
79,positions,0.09350018721768383,0.20070713827017544,0.4123848917608069,0.26398491925359135,0.25392772111515277,0.02622543683143584,0.24444674640454714,0.2458055996633091,0.23270848072644984,0.23888212323481536
79,party,0.6797331965468225,0.11741506662697371,0.4733146427373197,0.3029886163167844,0.26488206713218726,0.18373551385277734,0.28196562332176484,0.2840678239304079,0.22735857158474496,0.24498127723537322
80,candidates,0.4357570950606913,0.23672279596097823,0.5941296559344339,0.283815812171191,0.26161735820515414,0.44462459979967994,0.2665439904238177,0.26479524111902086,0.26309086175299784,0.2570981585132342
80,presidential,0.29729932366490697,0.1815098232266567,0.6341489088880393,0.3029330143947496,0.26818503681027295,0.5804018068171447,0.29159589565376764,0.2728048208349522,0.24098787212702,0.23760474101431672
80,1988,0.08360880778833839,0.16589656554352733,0.3408469082848386,0.1628226114193104,0.22005037331634456,0.1450061954449172,0.21126216488089847,0.2227094342734965,0.2716993278374946,0.21194715924954688
80,platforms,0.1833347734860634,0.4158708152688378,0.5242380057959315,0.25042856201474895,0.25014723166822833,0.24980296617844824,0.23059794904151618,0.23969050377253048,0.22422193828248743,0.29334994122290214
81,crunch,0.0014725640363869408,0.17479416228590305,0.33972768623510846,0.0933937588105199,0.09823790199887834,-0.0211188621648481,0.10226085577123105,0.11105072977428312,0.12009189857281838,0.12836209736667328
81,the,0.41373091460103,0.01959152980994607,0.342057213013146,0.09403416367260736,0.0984087186698152,-0.1554095766836357,0.0882318967301039,0.08344240307388301,0.07643273547801611,0.0717838793595464
81,wake,0.004328764390478713,0.12263844740563302,0.3093431621393933,0.08504081900035733,0.09600990303232297,0.005198957198394037,0.10501020155602138,0.10793887223459847,0.12188746299494584,0.11107671353415018
81,scandal,0.012827158261497324,0.1168232896344678,0.4590414710886943,0.1261940376717324,0.10698679628835926,0.16155562878491764,0.12134432673626554,0.12595880450866412,0.1130545786451269,0.1193711717578589
81,in,0.16763489596921072,0.019838211374113585,0.3749815190037738,0.10308530909666458,0.10082295163560372,-0.17385221710104856,0.08630524790741165,0.08254030101135548,0.07733811456965535,0.07202216269385395
81,financial,0.02147313373123192,0.07562876480198104,0.3197866720454085,0.08791182034883932,0.09677569186628711,-0.07992954550170167,0.09611707531202446,0.09190387027112393,0.10774408522212196,0.08757088900936034
81,of,0.20284754568967914,0.019766422577142097,0.3320620357622635,0.0912864124257711,0.09767580462069753,-0.15532946884040613,0.08824026536270495,0.08334913844180498,0.07764514701627104,0.07180455131969457
81,for,0.09082176589159377,0.020937701499026615,0.3709962451638011,0.10198972660843986,0.10053072438304157,-0.1670167225695251,0.08701933207288963,0.08204786635179424,0.08024432555008588,0.07220979998958743
81,ptl,0.0808035924016536,0.16558962680227826,0.4779532205494529,0.13139302332814645,0.10837353376437145,0.17120674609352238,0.12235255079634817,0.12446672112198107,0.1014850318845122,0.12817876338576428
81,televangelists,0.004059665027237883,0.2643918438095085,0.31163524062003223,0.08567092903692183,0.09617797374062305,-0.012911568823597121,0.10311824775499935,0.10730129321051168,0.12407662006644618,0.13761997158351066
82,genetic,0.6195859626625242,0.5612767647324112,0.31218454739471746,0.4991323141388909,0.49979329368672987,-0.023698219547173403,0.4867676073332574,0.4966561149728858,0.4900755317656623,0.5296375009681622
82,engineering,0.38041403733747586,0.4387232352675889,0.31326994343163184,0.5008676858611091,0.5002067063132701,0.029381764928239875,0.5132323926667426,0.5033438850271142,0.5099244682343376,0.47036249903183774
83,the,0.6646075159446758,0.05618463583159659,0.3553986261234482,0.2006894963573693,0.20018033392942708,-0.1554095766836357,0.18267810160320955,0.1746602957023044,0.16754652827313096,0.15761470832241295
83,atmosphere,0.03398556380785351,0.3455822558939769,0.33561540259912703,0.18951813869420772,0.19725852759513438,0.0021840330625880915,0.21676432926867947,0.2350667908158047,0.22626354130187262,0.2519860893583874
83,measures,0.021021560842152866,0.2719852478360847,0.3526557565606164,0.19914062961822926,0.19977523646626752,-0.04189867576458949,0.20722959463309693,0.20467411678037498,0.22801442046522835,0.21370541880467653
83,to,0.2627726424573645,0.057178216600903484,0.36413543512468083,0.20562307141744526,0.20147068298957513,-0.15982643936852253,0.18172276980208757,0.17137100176153103,0.1691297148199879,0.15796790805826155
83,protect,0.017612716947953296,0.26906964383743837,0.36308280599181114,0.20502866391274846,0.2013152190195958,-0.021668564326679143,0.21160520469292654,0.21422779493998478,0.2090457951397802,0.2187258754562616
84,renewable,0.11540333669902286,0.2836197129215869,0.30440567361520493,0.13877846084990347,0.15920074108019708,0.02528687840922109,0.1676017550614735,0.16859884207887832,0.199666741858459,0.2038564763887334
84,plant,0.21619820434474202,0.11915029733751892,0.5082093452066867,0.2316924973168384,0.18407467118378565,0.1220483124988185,0.18341916823352505,0.17874976318381003,0.14424388740389918,0.15644054036939076
84,installation,0.038445807692586965,0.20183024783545478,0.2833271777230531,0.12916878051049693,0.15662814251307644,-0.008492683101365979,0.16207987244149355,0.1666478830233537,0.16236664920759863,0.18378533212549358
84,alternative,0.04791874748004569,0.1541896103111652,0.32674879894369613,0.14896468539309027,0.16192768575875327,0.06568848130200286,0.17420613057306986,0.1761901364296226,0.18306685345979593,0.16267406318239236
84,equipment,0.020589740388645892,0.11979205535953906,0.3570048948913373,0.16275843101245874,0.1656203965422844,-0.059972832443539535,0.15366450737414572,0.15154908624782407,0.165943597581592,0.14359611677418382
84,energy,0.5614441633949566,0.12141807623473508,0.41376894379509144,0.1886371449172122,0.17254836292190323,-0.027158741407443,0.1590285663162925,0.15826428903651113,0.14471227048865526,0.14964747115980603
85,official,0.3553672031474756,0.32581818786983124,0.5049163535305545,0.5135820591030583,0.5044761380895215,-0.08398825686971341,0.4389391122236018,0.42787594503682,0.5076748110237427,0.41059425023070384
85,corruption,0.6446327968525245,0.6741818121301687,0.47821057736800915,0.48641794089694157,0.49552386191047837,0.1708648135973744,0.5610608877763982,0.5721240549631801,0.4923251889762574,0.5894057497692962
86,bank,0.6506523387568586,0.3282725179844285,0.32535127914287254,0.4715782326652321,0.4927102862413292,-0.10871851326492338,0.45487419981459887,0.457499845012559,0.48917537041250947,0.4206295592705026
86,failures,0.34934766124314137,0.6717274820155714,0.36456877357897494,0.528421767334768,0.5072897137586709,0.06812066686772612,0.5451258001854011,0.5425001549874411,0.5108246295874905,0.5793704407294974
87,institutions,0.1030668975572775,0.18201127699975506,0.402138574552984,0.15850428712231876,0.1330670489231622,0.03216823037051729,0.1362183701580475,0.14194565021631173,0.12653274581616325,0.14658070060714232
87,against,0.04081096508928663,0.07435202253641734,0.2710344024716306,0.10682913171695545,0.12062487979880017,-0.09914851701022404,0.11888810094772753,0.11472000617964692,0.12178807033788146,0.10697809880340976
87,financial,0.06295051457590983,0.12492685792300143,0.2750506076420134,0.10841213264686157,0.12100602940811263,-0.07992954550170167,0.12142448687588682,0.1177646915785583,0.12028196575063797,0.11932058445197846
87,of,0.6504461251461946,0.032651029954094336,0.26982863561751247,0.10635387460972529,0.12051044900010538,-0.15532946884040613,0.11147373043422312,0.1068027445740962,0.09626122253338552,0.09783800446358654
87,criminal,0.040159454335407005,0.14933573324795277,0.34302787610646657,0.13520560425166284,0.12745727087068073,-0.025382723735385318,0.12862319629134897,0.1277155110747257,0.13109500773113758,0.13149873652926083
87,failed,0.0609387254351162,0.13238006191502194,0.3579620997842036,0.14109197931626904,0.12887457234773939,-0.056872375140582715,0.12446741154129781,0.12223538440867054,0.12314792468260707,0.12330105448649739
87,actions,0.025890363236074528,0.16510780063785316,0.2687476202037806,0.10592778870709266,0.12040785747772922,-0.03034155399631078,0.12796876443018695,0.12966959715535678,0.13187664710888397,0.13492469845033492
87,officers,0.015736954624733655,0.1392352167859038,0.349293450288203,0.13767520162911437,0.1280518921736704,-0.007858362830631144,0.1309359393212813,0.13914641481263398,0.14901641603930313,0.1395581222077897
88,oil,0.5188488771491764,0.19680892660382657,0.4094470297939305,0.27644363929106147,0.25714566744419415,0.23586903176332202,0.29889685181968445,0.29743297157757864,0.21523425275705915,0.2550697422752352
88,price,0.20319699628276874,0.17905705495443366,0.45688553089903433,0.30847237789152976,0.2658005546243158,-0.18851496587355318,0.19625892045625293,0.19848243518201392,0.2466425519962191,0.20994979200454775
88,trends,0.07592564073201358,0.33984152397964074,0.24322231606396955,0.1642148002474562,0.22681890520747472,-0.04109029910898394,0.2319138059206332,0.2367887073427187,0.31032155997875677,0.2838119632001555
88,crude,0.20202848583604127,0.2842924944620989,0.37156811396897144,0.25086918256995255,0.25023487272401534,0.12850387710488875,0.27293042180342936,0.26729588589768877,0.22780163526796496,0.25116850252006145
89,by,0.2386854974975554,0.03792575905376291,0.48581467105230397,0.17775658570864758,0.1701372956135786,-0.15708601361086616,0.135512371555632,0.12872824791159398,0.13366456760775197,0.1168298748548081
89,downstream,0.05110361425656114,0.32262780866460594,0.39219056957588994,0.14350010559362947,0.1594166103627277,0.06866549270410621,0.17180566185212873,0.17964893448710345,0.19736751516342652,0.22250616009520524
89,member,0.07773842796214565,0.1068153930580106,0.4985296476181722,0.18240891705306445,0.17159325897755234,-0.026919104991394147,0.15643885607234126,0.1552900675497601,0.16236852802037455,0.13912628605474
89,opec,0.48800457775551626,0.2510899075663555,0.6518840481757857,0.238520344456999,0.1891535264117372,0.37710340768733674,0.22139216060759748,0.21287338146901236,0.14890424502643668,0.20934957777815713
89,investments,0.016788982219020393,0.2078811632051687,0.327506237971904,0.11983250842151237,0.15200975305940073,-0.036478479744816245,0.15490202839556425,0.1691602652548972,0.19007994559775981,0.18054110640842147
89,states,0.1276789003092011,0.07365996845209634,0.3771081425744637,0.13798153876614722,0.1576895555750034,-0.005085797653790566,0.15994892151673615,0.15429910332763294,0.16761519858425053,0.13164699480866807
90,oil,0.22228220620159203,0.10161194361509679,0.4279188882161673,0.12858213276167205,0.1158274736244471,0.23586903176332202,0.13906946990320648,0.13764965523856135,0.09985509327694027,0.11791396507095618
90,data,0.0015034087870540232,0.12431218466236403,0.31867933838040124,0.09575756089394893,0.10696636730967918,-0.08539371215684868,0.10291851996566986,0.10429077152103133,0.1322317538594872,0.1116836478570712
90,natural,0.07486907676913658,0.12707414827052918,0.353663330235182,0.10626963785310457,0.1098041387176193,-0.0304571490978941,0.10910040373049908,0.10960206156697115,0.11198405040391632,0.11351726746563924
90,of,0.342459545959201,0.02439108718583634,0.38930495117764646,0.11697932083758195,0.11269525455319952,-0.15532946884040613,0.09504881180137907,0.08790295992559534,0.08298095339966248,0.07998407194646473
90,gas,0.1790228725525723,0.11632759562049355,0.3236070995361664,0.09723826683284716,0.1073660889815523,0.03173732799912078,0.11609900369416044,0.12043647748438145,0.1076602678904712,0.12145706137431952
